id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,u,g,r,i,z
97066031492326793000,21.110870000000002,-2.14057,SN,1,0.0940300404108496,0.065035,17.39,18.97515,17.80783,17.37733,17.08062,17.01455
74732634045065349758,201.84587,-2.80558,SN,0,0.15204112681151402,0.0,18.85,25.823929999999997,23.17343,21.76201,20.78022,20.17774
96120107624487135796,217.04737000000003,16.48112,AGN,1,0.00489465314260469,0.316319,17.724,19.92654,19.36465,19.44887,18.93818,18.937929999999998
60341564459080610755,164.22325,79.27847,SN,1,0.28951130002930703,0.461661,20.1,23.48423,22.54162,20.84937,20.06768,19.71357
38301596198888346399,199.37021000000001,3.04838,SN,1,0.0391151031421818,0.130388,18.91,20.01035,18.73744,18.05684,17.69815,17.52655
18657631541307366598,2.65183,-6.63582,SN,0,0.0653463792177838,0.0,18.24,25.3031,23.46656,24.655820000000002,24.3618,22.8269
32315429958859433630,214.83746000000002,-20.95172,SN,1,0.0698828262938243,0.012489,16.8,16.30465,14.51874,13.59269,13.109910000000001,12.671660000000001
12686730257978543420,113.35611999999999,37.62911,VS,0,0.004701893033613539,0.0,15.68,22.12629,21.889870000000002,22.08975,22.47853,21.72241
34237713972977614892,59.43975,15.93109,SN,1,0.0111802345860214,0.079275,19.2,22.566010000000002,21.122629999999997,20.4899,20.14396,20.291710000000002
55836517434589777003,151.07746,43.42476,SN,1,0.11659449849218599,-9999.0,17.2,19.0181,21.91003,22.50004,22.148139999999998,23.79802
82151709081762594027,181.36112,20.299120000000002,SN,0,0.0269734634337966,0.0,16.69,24.16841,24.03754,22.980520000000002,24.02936,23.21181
5969975273599340930,310.19525,32.79639,VS,1,0.29946947351578695,-9999.0,17.81,14.51573,14.67573,15.032,14.27863,12.89831
57317384319162712741,181.73996,27.301370000000002,SN,1,0.0187752123995367,0.05444500000000001,17.2,18.01908,16.54655,15.86919,15.49973,15.21251
60273828342059320749,316.06608,-6.34014,SN,1,0.00988911180083471,0.227102,19.5558,22.78354,20.51437,19.16245,18.45949,18.00251
21143712288081968776,170.72871,16.58972,VS,1,0.012612074300611,0.024907,13.8,13.863339999999999,12.79665,12.44011,12.20235,12.07429
4263902664748110897,21.19525,9.7551,SN,1,0.11990057101945299,0.9639409999999999,19.0,24.15079,19.15344,18.488020000000002,21.31745,18.07153
17956909764801925610,163.97429,36.86333,SN,1,0.273407016802948,0.14293,18.0,24.961879999999997,25.816110000000002,22.96886,22.93279,23.238410000000002
77558755916995509672,10.10154,41.06756,VS,1,0.44606864548272207,0.754879,15.8,23.73705,24.04797,22.6129,21.00864,19.899
56317310674063486153,241.84878999999998,10.42783,OTHER TRANSIENT,0,0.126202077738043,0.0,20.58,21.874979999999997,21.89661,21.67793,22.654529999999998,22.409010000000002
20983850994389624877,72.18096,-4.97875,SN,1,0.0980459522247079,-9999.0,17.7,24.53528,15.455110000000001,15.04052,14.777560000000001,21.12836
49066711333307795782,28.84812,21.28613,SN,1,0.10422441285023401,-9999.0,18.19,28.941340000000004,18.78766,17.55433,16.06675,23.885189999999998
63804989256854394000,323.54296,-1.8881299999999999,AGN,0,0.000817329147045102,0.0,16.88,18.84194,18.178320000000003,17.64241,17.26174,16.89375
37503669634229185076,29.62637,12.92442,SN,1,0.0177079673023749,0.047777999999999994,17.8,23.52277,21.31571,20.863229999999998,20.5562,21.212239999999998
45505276094469225242,222.69967000000003,54.408,SN,1,0.13139550735976802,-9999.0,18.0,19.516820000000003,16.81948,23.27562,21.65944,21.48402
26027763359345827464,135.41246,20.74934,SN,1,0.13448626679503,0.31350500000000003,18.11,24.42606,23.93102,22.5193,23.74524,22.57648
89079133310939034493,163.04667,58.440169999999995,SN,0,0.0444874903039585,0.0,19.4,21.83106,21.616999999999997,23.80345,24.3618,22.82689
89741386009461699987,244.83254,39.527229999999996,SN,1,0.0318796931619869,0.241538,20.47,21.74939,20.72938,20.08376,19.84808,19.532320000000002
36473645285108700115,304.29725,58.2025,SN,1,0.0194895140488792,0.012737,16.9,17.949370000000002,16.53793,15.657860000000001,15.246039999999999,14.81417
19069682734202259641,320.60496,-11.94856,SN,1,0.0686649671412006,0.092099,17.95,21.45277,20.4343,20.06798,19.79939,20.186339999999998
57950023235433122499,245.78262,39.31496,SN,0,0.0204282658538717,0.0,17.409000000000002,22.63249,22.579320000000003,23.64452,24.36179,22.82689
64836601629316879018,37.93567,2.69124,SN,1,0.0153903530955606,0.078128,21.8,20.72531,18.79306,18.29707,17.97661,17.80924
73953515774060909046,28.49571,-0.75055,SN,1,0.0574600233368433,0.012977,20.5,15.903129999999999,14.796389999999999,14.38841,14.2002,14.090670000000001
46559865225739839458,1.76312,-20.696839999999998,SN,1,0.0683911721092438,0.061722000000000006,19.56,19.20934,17.98102,17.66316,17.383470000000003,17.2757
69970454350773266534,136.49908,35.373329999999996,SN,0,0.0914135404641198,0.0,17.0,24.55787,23.63785,23.30612,22.286839999999998,22.8269
82924039039303858165,138.59933,49.59247,SN,1,0.00797434597296982,0.077455,17.6,20.8715,19.965310000000002,19.71997,19.53138,19.43785
59828848104436128272,207.45479,-3.08003,SN,1,0.0209990245212123,0.048868,19.93,18.77625,17.93879,17.75294,17.53267,17.40954
17860911666418513420,257.236,27.39807,AGN,1,0.00524818537821266,0.072028,18.33,19.21676,17.21658,16.30145,15.89216,15.58177
25011676747367757693,31.71317,14.722560000000001,SN,1,0.0387754815125119,0.036306,17.0,16.8904,15.45454,14.73065,14.3387,14.054789999999999
66471314664064936667,118.088,12.05814,SN,1,0.0119713147046162,0.193487,20.63,22.66199,21.3553,20.8356,20.66315,20.58226
72302999071843430986,220.44417,19.25185,SN,1,0.0229620214988197,0.031273,17.5,16.929779999999997,15.04235,14.19568,13.785029999999999,13.47296
88988925391309194079,291.91083,61.946830000000006,SN,1,0.0334202245435567,0.034245,17.2,18.04724,16.379929999999998,15.683979999999998,15.31369,14.97725
