id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,u,g,r,i,z
97066031492326793000,21.110870000000002,-2.14057,SN,1,0.0940300404108496,0.065035,17.39,18.97515,17.80783,17.37733,17.08062,17.01455
96120107624487135796,217.04737000000003,16.48112,AGN,1,0.00489465314260469,0.316319,17.724,19.92654,19.36465,19.44887,18.93818,18.937929999999998
53912425587759911728,20.792579999999997,39.074740000000006,SN,1,0.020395831491684,-9999.0,18.43,21.770220000000002,21.89336,23.300629999999998,24.36179,22.82684
18657631541307366598,2.65183,-6.63582,SN,0,0.0653463792177838,0.0,18.24,25.3031,23.46656,24.655820000000002,24.3618,22.8269
10664663514594021176,155.54075,10.439969999999999,SN,1,0.0430559219543178,0.09740599999999999,19.6,19.20216,18.159779999999998,17.70583,17.34819,17.18974
32315429958859433630,214.83746000000002,-20.95172,SN,1,0.0698828262938243,0.012489,16.8,16.30465,14.51874,13.59269,13.109910000000001,12.671660000000001
39412570487942584109,166.89786999999998,22.85127,SN,1,0.00872561592286596,0.044642,16.92,16.709329999999998,16.18758,15.990039999999999,15.8794,15.885079999999999
12686730257978543420,113.35611999999999,37.62911,VS,0,0.004701893033613539,0.0,15.68,22.12629,21.889870000000002,22.08975,22.47853,21.72241
94257570847687059466,129.40925,19.40387,SN,1,0.00482358838875058,0.0758,18.17,19.65845,18.79749,18.56624,18.36415,18.36026
5969975273599340930,310.19525,32.79639,VS,1,0.29946947351578695,-9999.0,17.81,14.51573,14.67573,15.032,14.27863,12.89831
33359376732894828658,218.97258,35.28837,SN,1,0.0954243772819481,0.055805999999999994,17.1,18.34007,16.53006,15.71618,15.323970000000001,15.059220000000002
46238376141983645767,167.88837,9.07214,SN,1,0.197838583388452,0.067695,20.35,18.40795,16.617060000000002,15.72125,15.28391,14.923979999999998
51479572637848959214,167.52617,8.72055,SN,1,0.0168564755222887,0.125304,18.43,22.21859,20.824089999999998,20.43487,20.191979999999997,20.23637
21143712288081968776,170.72871,16.58972,VS,1,0.012612074300611,0.024907,13.8,13.863339999999999,12.79665,12.44011,12.20235,12.07429
21925079771791304716,343.21767,-6.10801,SN,1,0.0371873953211727,0.091419,18.525,19.21346,18.10124,17.56231,17.2278,17.023629999999997
95837969021383103009,197.99167,14.566379999999999,SN,1,0.0461630657934615,0.035953,16.9,17.5244,16.218729999999997,15.53271,15.171289999999999,14.8571
23342156978594003803,328.66962,-6.7305399999999995,SN,1,0.0477615120931876,0.31158800000000003,18.78,25.23716,24.95429,22.748739999999998,22.64229,23.506079999999997
40926071728897680871,346.83971,2.90784,SN,1,0.000237053314523846,0.151428,17.64,22.43615,21.08664,20.64807,20.51041,20.371779999999998
51805248116350340233,328.09396,3.42181,SN,0,0.0140123622362894,0.0,18.3,24.41995,24.52143,24.0351,23.23927,21.15296
28428343250999034782,213.57675,10.67821,SN,1,0.0588660593123986,0.025562,17.6,17.908620000000003,16.782510000000002,16.34556,16.13886,15.927270000000002
66666126853092840612,351.47321,26.906640000000003,SN,0,0.161429567480643,0.0,20.2609,23.05975,23.530620000000003,22.53743,21.86458,21.230439999999998
