id,ra,dec,transient_label,survey,host_label,offset,redshift,transient_mag,u,g,r,i,z
395558174770097760,228.47625,4.75726,SN,TNS,1,0.00669345446220673,0.065089,17.2,19.95131,18.30361,17.7136,17.42514,17.19983
78578182248689237904,245.95775,15.08005,SN,TNS,1,0.0120963937411753,0.052875,17.0,19.06599,17.90279,17.34059,17.04736,16.84617
10604281317442242934,217.04737000000003,16.48112,AGN,TNS,1,0.00489465314260469,0.316319,17.724,19.92654,19.36465,19.44887,18.93818,18.937929999999998
11305525902850200518,113.35611999999999,37.62911,VS,TNS,0,0.004701893033613539,0.0,15.68,22.12629,21.889870000000002,22.08975,22.47853,21.72241
92960184311364082991,274.89821,23.78589,SN,TNS,1,0.0815291662601076,0.02924,17.6,17.430039999999998,15.55589,14.73431,14.3123,14.054770000000001
95208606672197529566,189.18004,26.11352,SN,TNS,1,0.05511084242661099,0.030805000000000003,15.9,18.557370000000002,17.58655,17.08941,16.8545,16.62191
76314218774662302350,218.97258,35.28837,SN,TNS,1,0.0954243772819481,0.055805999999999994,17.1,18.34007,16.53006,15.71618,15.323970000000001,15.059220000000002
6656800977355489058,196.26254,53.65922,SN,TNS,0,0.0121504609469451,0.0,17.59,23.94739,22.05989,21.5468,21.23544,20.973010000000002
36041502283670048842,170.72871,16.58972,VS,TNS,1,0.012612074300611,0.024907,13.8,13.863339999999999,12.79665,12.44011,12.20235,12.07429
78792464022281927621,166.70775,14.487779999999999,SN,TNS,0,0.0973252234886245,0.0,18.52,21.06363,21.07311,21.709229999999998,21.32309,22.73369
20991219546224303173,197.99167,14.566379999999999,SN,TNS,1,0.0461630657934615,0.035953,16.9,17.5244,16.218729999999997,15.53271,15.171289999999999,14.8571
41798471996778788795,249.24025,63.969930000000005,SN,TNS,1,0.0727804208552212,0.050362,18.67,23.90625,20.8244,20.50433,20.44112,20.77806
72382465528559710248,313.93596,-15.579479999999998,SN,TNS,1,0.0559116582675183,0.27779499999999996,19.45,24.316979999999997,21.3146,20.228170000000002,19.752489999999998,19.72731
94147349061632818020,257.236,27.39807,AGN,TNS,1,0.00524818537821266,0.072028,18.33,19.21676,17.21658,16.30145,15.89216,15.58177
8119660579185238159,323.54296,-1.8881299999999999,AGN,TNS,0,0.000817329147045102,0.0,16.88,18.84194,18.178320000000003,17.64241,17.26174,16.89375
27671933381421155854,167.68567,4.84753,SN,TNS,1,0.0972309408803697,0.025223,15.43,16.52897,14.761479999999999,13.87684,13.399329999999999,12.99323
10898340225240431768,134.91404,61.75489,SN,TNS,0,0.0981449962776479,0.0,18.2,22.99547,21.86798,21.75326,21.76083,22.85233
67308959229857582966,174.07629,38.11922,SN,TNS,1,0.0391802862807597,0.09872,19.6,20.274929999999998,19.353720000000003,19.05039,18.75897,18.81245
84796475785412386798,304.29725,58.2025,SN,TNS,1,0.0194895140488792,0.012737,16.9,17.949370000000002,16.53793,15.657860000000001,15.246039999999999,14.81417
52170225904064546461,122.62886999999999,5.26032,SN,TNS,1,0.0386790047889897,0.040916,18.9,17.46029,15.74257,15.00884,14.62641,14.31574
54909131824353516510,118.48603999999999,33.01681,SN,TNS,0,0.00320858612165907,0.0,20.87,24.70584,23.03558,22.755670000000002,22.956229999999998,22.92716
82172720241435931465,1.76312,-20.696839999999998,SN,TNS,1,0.0683911721092438,0.061722000000000006,19.56,19.20934,17.98102,17.66316,17.383470000000003,17.2757
47277014627608785867,165.80417,11.07802,SN,TNS,0,0.0755343539793171,0.0,16.5,22.9784,20.35268,19.88503,19.72249,19.88093
30275468340047827155,111.88183000000001,33.77662,VS,TNS,1,0.0130931036759769,0.40229000000000004,15.3,22.93439,22.10247,21.76153,21.81723,22.89992
42199532440826550646,251.77379,-7.315580000000001,VS,TNS,1,0.0463961288457931,0.007601,18.139,25.84639,25.12143,22.95969,24.55067,22.8186
87224403488891340440,338.9815,20.32016,SN,TNS,1,0.0107281296460837,-9999.0,17.6,16.66133,16.84666,18.45116,24.37465,18.52702
71327352782665443606,53.85187,6.09256,SN,TNS,1,0.0340917643957724,0.230329,19.518,24.38224,20.24969,19.42086,18.96601,19.83513
15607491789664710273,306.43629,-21.66108,SN,TNS,1,0.0527785365527978,0.055096000000000006,18.92,18.228289999999998,16.72789,16.040789999999998,15.65867,15.3752
19431206400334876171,16.46821,8.21465,SN,TNS,1,0.0475585702048392,-9999.0,19.832,19.81701,24.53641,24.09215,23.22275,21.490370000000002
