id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,u,g,r,i,z
64928511882183639485,245.95775,15.08005,SN,1,0.0120963937411753,0.052875,17.0,19.06599,17.90279,17.34059,17.04736,16.84617
96120107624487135796,217.04737000000003,16.48112,AGN,1,0.00489465314260469,0.316319,17.724,19.92654,19.36465,19.44887,18.93818,18.937929999999998
97576300398013313373,21.484379999999998,16.59548,SN,1,0.0561842851983569,0.020413,17.2,24.63465,22.44517,21.85349,22.74064,22.82689
36274061743563165972,180.42962,8.134689999999999,SN,1,0.0180237282419055,0.051466,17.0,18.33496,16.54628,15.76426,15.40271,15.135539999999999
12686730257978543420,113.35611999999999,37.62911,VS,0,0.004701893033613539,0.0,15.68,22.12629,21.889870000000002,22.08975,22.47853,21.72241
55836517434589777003,151.07746,43.42476,SN,1,0.11659449849218599,-9999.0,17.2,19.0181,21.91003,22.50004,22.148139999999998,23.79802
21585850514840954653,197.76933,49.31792,SN,1,0.0335976498433385,0.06919299999999999,20.18,19.28363,17.99118,17.39623,16.979779999999998,16.68281
5969975273599340930,310.19525,32.79639,VS,1,0.29946947351578695,-9999.0,17.81,14.51573,14.67573,15.032,14.27863,12.89831
41309433928511443753,80.19617,3.2568200000000003,SN,1,0.12005071750770802,-9999.0,17.17,22.772579999999998,19.69601,18.149910000000002,17.48985,26.4737
10308080261338947935,196.46346,46.973079999999996,SN,1,0.0427877948007943,0.13827,20.3,20.33194,19.425929999999997,18.9818,18.63755,18.7607
60273828342059320749,316.06608,-6.34014,SN,1,0.00988911180083471,0.227102,19.5558,22.78354,20.51437,19.16245,18.45949,18.00251
51479572637848959214,167.52617,8.72055,SN,1,0.0168564755222887,0.125304,18.43,22.21859,20.824089999999998,20.43487,20.191979999999997,20.23637
87767104502556407658,29.03892,17.64144,SN,1,0.10972404429839998,0.038363,19.3,16.2898,14.965060000000001,14.42973,14.072370000000001,13.870820000000002
21143712288081968776,170.72871,16.58972,VS,1,0.012612074300611,0.024907,13.8,13.863339999999999,12.79665,12.44011,12.20235,12.07429
75037506852648876166,205.99971000000002,30.933609999999998,SN,1,0.0920350238326836,0.067427,18.2,19.27502,18.07009,17.71191,17.388560000000002,17.25914
39955555060683450771,49.83862,41.49024,SN,0,1.4445706560983402,0.0,16.5,18.80668,17.27967,16.64702,16.396729999999998,16.28709
73439159400132545613,100.10292,64.55076,SN,0,0.0757533204490423,0.0,17.3961,23.67619,22.89415,22.3434,22.46494,20.86055
35606861696014060307,225.96107999999998,48.380559999999996,SN,0,0.0213673343645115,0.0,17.3,23.1174,20.97534,20.90024,20.744670000000003,22.8269
63191346146142777723,49.05679,-15.01305,SN,1,0.0581675988379875,0.09909,18.97,19.27545,17.913420000000002,17.179879999999997,16.736810000000002,16.40711
28428343250999034782,213.57675,10.67821,SN,1,0.0588660593123986,0.025562,17.6,17.908620000000003,16.782510000000002,16.34556,16.13886,15.927270000000002
35837425785032291606,229.92407999999998,11.037989999999999,SN,1,0.0008889729133033151,0.555597,19.78,23.21931,22.02929,21.375339999999998,20.8178,20.62565
77558755916995509672,10.10154,41.06756,VS,1,0.44606864548272207,0.754879,15.8,23.73705,24.04797,22.6129,21.00864,19.899
56317310674063486153,241.84878999999998,10.42783,OTHER TRANSIENT,0,0.126202077738043,0.0,20.58,21.874979999999997,21.89661,21.67793,22.654529999999998,22.409010000000002
6191663164509421428,203.30592,8.057089999999999,SN,1,0.0112308170810901,0.766001,18.44,20.051920000000003,19.67961,19.91207,20.21736,20.19966
63804989256854394000,323.54296,-1.8881299999999999,AGN,0,0.000817329147045102,0.0,16.88,18.84194,18.178320000000003,17.64241,17.26174,16.89375
37503669634229185076,29.62637,12.92442,SN,1,0.0177079673023749,0.047777999999999994,17.8,23.52277,21.31571,20.863229999999998,20.5562,21.212239999999998
95920204010021100102,215.18192000000002,13.69576,SN,1,0.162458932791404,0.018002,17.9,16.42517,15.35896,15.0454,14.887770000000002,14.779329999999998
28483874763284885128,115.35846000000001,18.72951,SN,1,0.047639420643577006,0.08849800000000001,16.6,19.87908,17.14047,16.638939999999998,16.32273,16.705270000000002
8654796517949645553,210.149,-7.73504,SN,1,0.0979669237327872,0.080214,19.083,18.78298,16.606939999999998,15.67673,15.2535,14.904029999999999
61043330609695648795,239.55425,22.60377,SN,1,0.0284852419117778,0.129106,20.07,20.80584,19.40746,18.66336,18.23462,17.96709
64836601629316879018,37.93567,2.69124,SN,1,0.0153903530955606,0.078128,21.8,20.72531,18.79306,18.29707,17.97661,17.80924
39144595671753826187,329.32596,3.13809,SN,1,0.0302904442655264,0.11241400000000001,20.6531,19.204420000000002,18.09299,17.48239,17.08786,16.85458
