id,ra,dec,transient_label,survey,host_label,offset,redshift,transient_mag,u,g,r,i,z
395558174770097760,228.47625,4.75726,SN,TNS,1,0.00669345446220673,0.065089,17.2,19.95131,18.30361,17.7136,17.42514,17.19983
41139056096685757865,254.27067000000002,39.38169,SN,TNS,1,0.00842241932986231,0.105741,18.22,20.91965,19.27867,18.50047,18.14862,17.88458
78578182248689237904,245.95775,15.08005,SN,TNS,1,0.0120963937411753,0.052875,17.0,19.06599,17.90279,17.34059,17.04736,16.84617
10604281317442242934,217.04737000000003,16.48112,AGN,TNS,1,0.00489465314260469,0.316319,17.724,19.92654,19.36465,19.44887,18.93818,18.937929999999998
10664300227430978364,181.24362,32.39143,SN,TNS,0,0.050861927852488005,0.0,17.8,23.685489999999998,22.71595,24.26726,21.377589999999998,22.82689
22401553992082883277,180.42962,8.134689999999999,SN,TNS,1,0.0180237282419055,0.051466,17.0,18.33496,16.54628,15.76426,15.40271,15.135539999999999
70301561845308527255,199.37021000000001,3.04838,SN,TNS,1,0.0391151031421818,0.130388,18.91,20.01035,18.73744,18.05684,17.69815,17.52655
95419405206564399512,166.89786999999998,22.85127,SN,TNS,1,0.00872561592286596,0.044642,16.92,16.709329999999998,16.18758,15.990039999999999,15.8794,15.885079999999999
37385506294247121758,175.48404,12.5861,SN,TNS,1,0.0323726009324666,0.032195999999999995,17.1,17.259179999999997,15.47066,14.644929999999999,14.263379999999998,13.952670000000001
11305525902850200518,113.35611999999999,37.62911,VS,TNS,0,0.004701893033613539,0.0,15.68,22.12629,21.889870000000002,22.08975,22.47853,21.72241
64374481182341588012,158.32333,16.40754,SN,TNS,1,0.0882282059599421,-9999.0,17.53,21.58941,20.68267,21.02251,24.3618,22.8269
12409675537940063731,161.80528999999999,0.20387,SN,TNS,1,0.0732730889433534,0.036198,18.59,18.2496,17.15319,16.70809,16.45757,16.2828
36041502283670048842,170.72871,16.58972,VS,TNS,1,0.012612074300611,0.024907,13.8,13.863339999999999,12.79665,12.44011,12.20235,12.07429
15538239814006972500,217.93325,45.77799,SN,TNS,1,0.0305084081228568,0.08472400000000001,17.8,19.19448,17.6978,16.91928,16.46807,16.13007
31999502245191675727,260.68525,62.162330000000004,SN,TNS,0,0.08115406540044799,0.0,17.8,21.71331,21.10096,21.11334,21.0784,22.82692
20991219546224303173,197.99167,14.566379999999999,SN,TNS,1,0.0461630657934615,0.035953,16.9,17.5244,16.218729999999997,15.53271,15.171289999999999,14.8571
23239830496506138162,26.07037,12.25544,SN,TNS,0,0.00904845113953439,0.0,17.9,21.85088,21.688579999999998,22.09457,22.14376,22.22588
12035896735783542322,179.48237,-3.46023,SN,TNS,1,0.0225063542740662,0.11253900000000001,20.38,19.8929,18.885460000000002,18.39989,18.06185,17.844720000000002
82912467757180152922,328.09396,3.42181,SN,TNS,0,0.0140123622362894,0.0,18.3,24.41995,24.52143,24.0351,23.23927,21.15296
21186549418735705732,206.46146000000002,26.7965,SN,TNS,1,0.0351640024700478,0.036496,16.7,18.88813,17.845679999999998,17.527279999999998,17.32392,17.18139
80552522031541014254,1.8918700000000002,31.948729999999998,SN,TNS,0,0.0143895811379918,0.0,18.9662,25.08922,23.20879,22.14582,23.126920000000002,22.94343
6849497991509084035,137.4085,48.661190000000005,SN,TNS,1,0.031956446237996004,0.292054,18.32,22.31021,21.50827,21.28681,21.19657,20.90396
72382465528559710248,313.93596,-15.579479999999998,SN,TNS,1,0.0559116582675183,0.27779499999999996,19.45,24.316979999999997,21.3146,20.228170000000002,19.752489999999998,19.72731
94147349061632818020,257.236,27.39807,AGN,TNS,1,0.00524818537821266,0.072028,18.33,19.21676,17.21658,16.30145,15.89216,15.58177
8119660579185238159,323.54296,-1.8881299999999999,AGN,TNS,0,0.000817329147045102,0.0,16.88,18.84194,18.178320000000003,17.64241,17.26174,16.89375
93929368229442529692,99.25811999999999,44.25667,SN,TNS,1,0.0167349070747489,0.166844,18.5607,21.2139,20.47116,19.936989999999998,19.50238,19.43125
28427302445898760834,245.78262,39.31496,SN,TNS,0,0.0204282658538717,0.0,17.409000000000002,22.63249,22.579320000000003,23.64452,24.36179,22.82689
84796475785412386798,304.29725,58.2025,SN,TNS,1,0.0194895140488792,0.012737,16.9,17.949370000000002,16.53793,15.657860000000001,15.246039999999999,14.81417
33464790411558879181,65.26996,-4.71835,SN,TNS,1,0.0291469429826474,0.053888,18.8,18.41851,17.48285,17.1613,16.91809,16.841379999999997
58453263451307438464,136.49908,35.373329999999996,SN,TNS,0,0.0914135404641198,0.0,17.0,24.55787,23.63785,23.30612,22.286839999999998,22.8269
30275468340047827155,111.88183000000001,33.77662,VS,TNS,1,0.0130931036759769,0.40229000000000004,15.3,22.93439,22.10247,21.76153,21.81723,22.89992
42199532440826550646,251.77379,-7.315580000000001,VS,TNS,1,0.0463961288457931,0.007601,18.139,25.84639,25.12143,22.95969,24.55067,22.8186
34322031662907574699,234.771,5.57137,SN,TNS,1,0.032339434968866,0.026975,16.5,16.281660000000002,14.738679999999999,13.96156,13.552539999999999,13.212179999999998
22167762408163712107,30.53596,-17.999000000000002,SN,TNS,1,0.0312442222374473,0.043789,17.2,17.85581,16.918879999999998,16.63316,16.41327,16.30382
75026770376090554352,142.30104,12.93022,SN,TNS,1,0.0826327093786131,0.075431,18.5595,19.10116,17.43246,16.61901,16.20266,15.88861
15607491789664710273,306.43629,-21.66108,SN,TNS,1,0.0527785365527978,0.055096000000000006,18.92,18.228289999999998,16.72789,16.040789999999998,15.65867,15.3752
41057380583988176241,136.56358,17.33934,SN,TNS,1,0.0713356598127461,0.096372,21.76,19.47099,18.16705,17.48754,17.09381,16.80817
99780510782400629016,139.187,18.95447,SN,TNS,0,0.0524804301093285,0.0,18.0,24.22511,24.377489999999998,21.909689999999998,24.01616,22.37264
21657858832830163475,230.62042000000002,27.70719,SN,TNS,1,0.0664494351730461,0.077859,18.88,18.07384,15.89722,14.942060000000001,14.47083,14.20057
19431206400334876171,16.46821,8.21465,SN,TNS,1,0.0475585702048392,-9999.0,19.832,19.81701,24.53641,24.09215,23.22275,21.490370000000002
